ID,Specimen,GonadTypeID,Side,IsDry,DryBox,CurateDate,EditDate,EditUser,RecordCreationDate
285,CAC0146,1,L,Y,3,2012-05-30,2017-10-25 11:24:59.04,Susan.Chivers,NA
286,CBP0003,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
287,CBP0006,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
288,CBP0009,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
289,CBP0022,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
290,CBP0040,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
291,CBP0042,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
292,CBP0045,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
293,CBP0047,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
294,CBP0048,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
295,CBP0052,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
296,CBP0055,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
297,CBP0067,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
298,CBP0073,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
299,CBP0079,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
300,CCB0035,1,L,Y,NA,NA,2017-11-08 10:54:09.247,Kerri.Danil,NA
301,CCB0037,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
302,CCB0038,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
303,CCB0039,1,L,Y,NA,NA,2017-11-08 10:54:24.06,Kerri.Danil,NA
304,CCM0017,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
305,CCM0088,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
306,CEB0008,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
307,CEB0020,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
308,CEB0021,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
309,CEB0026,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
310,CEB0029,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
311,CEB0045,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
312,CEB0054,1,L,Y,NA,2015-06-19,2017-10-25 11:30:37.323,Susan.Chivers,NA
313,CEB0086,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
314,CEB0087,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
315,CEB0090,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
316,CEB0093,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
317,CEB0100,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
318,CEB0138,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
319,CEB0170,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
320,CEB0196,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
321,CEB0201,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
322,CEB0210,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
323,CEB0212,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
324,CEB0219,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
325,CEB0223,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
326,CEB0227,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
327,CEB0238,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
328,CEB0245,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
329,CEM0017,1,L,Y,7,2012-05-30,2017-10-25 11:30:37.323,Susan.Chivers,NA
330,CEM0018,1,L,Y,7,2012-05-30,2017-10-25 11:30:37.323,Susan.Chivers,NA
331,CEM0036,1,L,Y,7,2012-05-30,2017-10-25 11:24:59.04,Susan.Chivers,NA
332,CJL0020,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
333,CMF0026,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
334,CMF0031,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
335,CMF0036,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
336,CMF0060,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
337,CMF0074,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
338,CMF0083,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
339,CMF0086,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
340,CMF0092,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
341,CMF0104,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
342,CMF0105,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
343,CMF0112,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
344,CMF0114,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
345,CMF0116,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
346,CMF0119,1,L,Y,5,2012-05-30,2017-10-25 11:30:37.323,Susan.Chivers,NA
347,CMF0122,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
348,CMF0144,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
349,CNF0024,1,L,Y,13,2012-05-30,2017-10-25 11:24:59.04,Susan.Chivers,NA
350,CNF0127,1,L,NA,NA,2018-06-13,2018-06-13 14:14:01.103,Kerri.Danil,NA
351,CNF0132,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
352,CRK0003,1,L,Y,NA,NA,2018-08-30 13:59:19.163,Kerri.Danil,NA
353,CRK0006,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
354,CRK0009,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
355,CRK0013,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
356,CRK0014,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
357,CRK0033,1,L,Y,12,2012-05-30,2018-12-18 09:13:23.35,Kerri.Danil,NA
358,CRK0041,1,L,Y,17,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
359,CRK0042,1,L,Y,12,2012-05-30,2017-10-25 11:24:59.04,Susan.Chivers,NA
360,CRK0050,1,L,Y,12,2012-05-30,2017-10-25 11:24:59.04,Susan.Chivers,NA
361,CRR0021,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
362,CRR0031,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
363,CRR0082,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
364,CRR0088,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
365,CRR0105,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
366,CSC0024,1,L,Y,NA,NA,2019-03-06 14:53:03.59,Kerri.Danil,NA
367,CTP0006,1,L,Y,16,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
368,CTP0014,1,L,Y,16,NA,2018-12-18 10:48:34.29,Kerri.Danil,NA
369,CTP0015,1,L,Y,16,NA,2018-12-18 10:48:37.097,Kerri.Danil,NA
370,CTP0017,1,L,Y,16,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
371,CTP0018,1,L,Y,16,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
372,CTP0019,1,L,Y,16,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
373,CTP0020,1,L,Y,14,2012-05-30,2018-12-18 10:49:08.033,Kerri.Danil,NA
374,CTP0025,1,L,Y,14,2012-05-30,2017-10-25 11:24:59.04,Susan.Chivers,NA
375,CTP0027,1,L,Y,16,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
376,CTP0033,1,L,Y,NA,NA,2019-02-13 15:52:07.36,Kerri.Danil,NA
377,CTP0035,1,L,Y,NA,NA,2019-02-13 15:52:09.71,Kerri.Danil,NA
378,CTP0037,1,L,Y,NA,NA,2019-02-13 15:52:16.517,Kerri.Danil,NA
379,CTP0043,1,L,Y,NA,NA,2019-02-13 15:52:26.41,Kerri.Danil,NA
380,CTP0057,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
381,CTP0062,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
382,CTP0066,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
383,CTP0076,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
384,CTP0082,1,L,Y,NA,NA,2019-02-13 15:50:34.96,Kerri.Danil,NA
385,CTP0090,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
386,CTP0091,1,L,Y,NA,NA,2019-02-13 15:50:58.417,Kerri.Danil,NA
387,CTP0092,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
388,CTP0100,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
389,CTP0102,1,L,Y,NA,NA,2019-02-13 15:51:56.243,Kerri.Danil,NA
390,CWO0007,1,L,Y,NA,2015-02-20,2017-10-25 11:30:37.323,Susan.Chivers,NA
391,CWO0031,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
392,CWO0040,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
393,CWO0043,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
394,CWO0048,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
395,CWO0055,1,L,Y,5,2012-05-30,2017-10-25 11:30:37.323,Susan.Chivers,NA
396,CWO0080,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
397,CWO0087,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
398,CWO0088,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
399,CWO0105,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
400,CWO0108,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
401,CWO0109,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
402,CWO0110,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
403,CWO0112,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
404,CWO0114,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
405,CWO0115,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
406,CWO0116,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
407,CWO0122,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
408,CWO0126,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
409,CWO0132,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
410,CWO0134,1,L,Y,NA,2015-08-19,2017-10-25 11:24:59.04,Susan.Chivers,NA
411,CWO0136,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
412,CWO0137,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
413,CWO0138,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
414,CWO0139,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
415,CWO0140,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
416,CWO0141,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
417,CWO0143,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
418,CWO0144,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
419,CWO0145,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
420,CWO0146,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
421,CWO0147,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
422,CWO0155,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
423,CWO0156,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
424,CWO0157,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
425,CWO0173,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
426,CWO0178,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
427,CWO0182,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
428,CWO0204,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
429,CWO0290,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
430,CWO0291,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
431,CWO0293,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
432,CWO0294,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
433,CWO0307,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
434,CWO0345,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
435,CWO0421,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
436,CWO0475,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
437,CWO0498,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
438,CWO0499,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
439,CWO0501,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
440,CWO0513,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
441,CWO0549,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
442,CWO0564,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
443,CWO0575,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
444,CWO0589,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
445,CWO0614,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
446,CWO0615,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
447,CWO0631,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
448,CWO0638,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
449,CWO0651,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
450,CWO0656,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
451,CWO0682,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
452,CWO0695,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
453,CWO0728,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
454,CWO0730,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
455,CWO0734,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
456,CWO0736,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
457,CWO0788,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
458,CWO0799,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
459,CWO0804,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
460,CWO0807,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
461,CWO0815,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
462,CWO0G16,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
463,CWO0I10,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
464,CWO0I12,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
465,CWO0I13,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
466,CWO0I15,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
467,CWO0I17,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
468,CWO0P17,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
469,CWP0010,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
470,DAA0087,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
471,DAB0112,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
472,DAB0211,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
473,DAB0226,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
474,DAM0020,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
475,DAM0021,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
476,DAM0024,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
477,DAV0041,1,L,Y,7,2012-05-30,2017-10-25 11:24:59.04,Susan.Chivers,NA
478,DBF0021,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
479,DBF0043,1,L,Y,3,2012-05-30,2017-10-25 11:24:59.04,Susan.Chivers,NA
480,DBH0005,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
481,DBH0008,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
482,DBH0020,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
483,DBH0026,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
484,DBH0030,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
485,DBH0042,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
486,DBH0059,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
487,DBH0064,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
488,DBH0068,1,L,N,NA,2015-01-27,2017-10-25 11:30:08.987,Susan.Chivers,NA
489,DBH0103,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
490,DBH0133,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
491,DBH0234,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
492,DBH0368,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
493,DBH0373,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
494,DBH0386,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
495,DBH0387,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
496,DBH0430,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
497,DBH0445,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
498,DBH0447,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
499,DBH0470,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
500,DBH0473,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
501,DBH0514,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
502,DBH0590,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
503,DBH0639,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
504,DBH0641,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
505,DBZ0051,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
506,DBZ0142,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
507,DBZ0169,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
508,DBZ0175,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
509,DBZ0190,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
510,DBZ0238,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
511,DBZ0247,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
512,DCC0004,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
513,DCC0007,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
514,DCC0043,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
515,DCC0060,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
516,DCC0062,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
517,DCC0065,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
518,DCM0004,1,L,Y,10,2012-05-30,2019-03-05 11:04:20.5,Kerri.Danil,NA
519,DCM0008,1,L,Y,10,2012-05-30,2017-10-25 11:24:59.04,Susan.Chivers,NA
520,DCM0011,1,L,Y,11,2012-05-30,2019-03-05 11:04:47.993,Kerri.Danil,NA
521,DCM0015,1,L,Y,11,2012-05-30,2019-03-05 11:04:54.233,Kerri.Danil,NA
522,DCM0025,1,L,Y,10,2012-05-30,2017-10-25 11:24:59.04,Susan.Chivers,NA
523,DCM0026,1,L,Y,10,2012-05-30,2017-10-25 11:24:59.04,Susan.Chivers,NA
524,DCM0034,1,L,Y,9,2012-05-30,2017-10-25 11:24:59.04,Susan.Chivers,NA
525,DCM0035,1,L,Y,10,2012-05-30,2019-03-05 11:06:16.67,Kerri.Danil,NA
526,DCM0038,1,L,Y,11,2012-05-30,2019-03-05 10:38:11.147,Kerri.Danil,NA
527,DCM0039,1,L,Y,10,2012-05-30,2017-10-25 11:24:59.04,Susan.Chivers,NA
528,DCM0041,1,L,Y,10,2012-05-30,2017-10-25 11:24:59.04,Susan.Chivers,NA
529,DCM0042,1,L,Y,10,2012-05-30,2019-03-05 10:39:01.11,Kerri.Danil,NA
530,DCM0045,1,L,Y,10,2012-05-30,2019-03-05 10:39:12.68,Kerri.Danil,NA
531,DCM0067,1,L,Y,17,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
532,DDR0003,1,L,Y,NA,NA,2017-11-08 10:58:06.343,Kerri.Danil,NA
533,DEL0009,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
534,DEL0035,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
535,DFM0011,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
536,DFM0012,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
537,DHK0109,1,L,Y,NA,NA,2018-06-13 13:52:51.25,Kerri.Danil,NA
538,DHK0113,1,L,Y,NA,NA,2018-06-13 13:52:56.423,Kerri.Danil,NA
539,DHP0013,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
540,DHP0021,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
541,DHP0040,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
542,DJG0007,1,L,Y,NA,NA,2018-08-30 14:52:10.89,Kerri.Danil,NA
543,DJG0027,1,L,Y,NA,NA,2018-08-30 14:57:28.047,Kerri.Danil,NA
544,DJG0028,1,L,Y,NA,2018-08-30,2018-08-30 14:57:30.417,Kerri.Danil,NA
545,DJG0029,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
546,DJG0043,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
547,DJG0060,1,L,Y,NA,NA,2018-08-30 14:54:59.027,Kerri.Danil,NA
548,DJG0064,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
549,DJG0066,1,L,Y,NA,NA,2018-08-30 14:55:41.19,Kerri.Danil,NA
550,DJG0069,1,L,Y,NA,NA,2018-08-30 14:55:44.677,Kerri.Danil,NA
551,DJG0083,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
552,DJG0087,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
553,DJG0090,1,L,Y,NA,2018-08-30,2018-08-30 14:58:48.447,Kerri.Danil,NA
554,DJG0104,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
555,DJG0127,1,L,Y,NA,NA,2018-08-30 14:20:47.28,Kerri.Danil,NA
556,DJG0132,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
557,DJO0033,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
558,DJO0048,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
559,DJO0059,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
560,DJT0046,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
561,DJT0050,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
562,DJT0058,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
563,DKB0010,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
564,DLB0010,1,L,Y,NA,NA,2017-10-25 11:30:37.323,Susan.Chivers,NA
565,DLB0031,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
566,DLB0035,1,L,Y,NA,NA,2017-10-25 11:24:59.04,Susan.Chivers,NA
567,DLC0016,1,L,Y,5,2012-05-30,2017-10-25 11:24:59.04,Susan.Chivers,NA
568,DLD0063,1,L,Y,1,2012-05-30,2017-10-25 11:24:59.04,Susan.Chivers,NA
569,DLD0065,1,L,Y,1,2012-05-30,2017-10-25 11:24:59.04,Susan.Chivers,NA
570,DLD0073,1,L,Y,NA,NA,2023-07-25 12:09:56.833,Keiko.Sherman,NA
571,DMC0011,1,L,Y,NA,NA,2017-11-08 11:14:39.93,Kerri.Danil,NA
