ID,Specimen,Age,IsAnalysisQuality,EstimationMethod,AgeReader1,ReaderID1,AgeReader2,ReaderID2,AgeReader3,ReaderID3,AgeReader4,ReaderID4,EditDate,EditUser,RecordCreationDate
180,ASP0122     ,15.1666666666667,Y,Mean                ,16,20,14.6666666666667,24,15.6666666666667,19,NA,NA,2016-05-03 15:41:44.497,Kerri.Danil,2014-05-14
181,AXA0027,23.5,Y,Mean                ,26.3333333333333,24,20.6666666666667,19,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-15
182,AXP0001,1.25,Y,NA,1.25,25,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-22 11:39:09.05
183,AXP0003,8,Y,Mean                ,8,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
184,AXP0005,1.25,Y,NA,1.25,25,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-22 11:39:09.05
185,AXP0007,15,Y,Mean                ,15,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
186,AXP0010,21,Y,Mean                ,21,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
187,AXP0013,1.1,Y,Mean                ,1.2,6,1,9,1.1,9,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
188,AXP0016,13.38,Y,Mean                ,15.25,6,11.5,18,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
189,AXP0019,13,Y,Mean                ,NA,6,13,18,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
190,AXP0020,18.75,Y,Mean                ,20.5,6,17,18,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
191,AXP0023,21.7,Y,Mean                ,24.4,6,19,18,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
192,AXP0024,17.5,Y,Mean                ,18,6,17,18,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
193,AXP0025,3.63,Y,Mean                ,3.75,6,3.5,18,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
194,AXP0028,11.33,Y,Mean                ,12.67,6,10,18,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
195,AXP0029,15.5,Y,Mean                ,15,6,16,18,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
196,AXP0030,9.5,Y,Mean                ,8,6,11,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
197,AXP0032,12.75,Y,Mean                ,15,6,10.5,18,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
198,AXP0037,4.5,Y,Mean                ,4,6,5,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
199,AXP0038,10.38,Y,Mean                ,12.75,6,8,18,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
200,AXP0042,15.86,Y,Mean                ,18.73,6,13,18,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
201,AXP0043,3,Y,Mean                ,3,6,3,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
202,AXP0048,16.25,Y,Mean                ,16.5,6,16,18,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
203,AXP0050,4,Y,Mean                ,4,6,4,18,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
204,AXP0055,21.74,Y,Mean                ,24.98,6,18.5,18,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
205,AXP0056,6,Y,Mean                ,5,6,7,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
206,AXP0059,10.5,Y,Mean                ,10,6,11,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
207,AXP0064,12.25,Y,Mean                ,12.5,6,12,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
208,AXP0065,23,Y,Mean                ,23,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
209,AXP0068,0,Y,NA,0,25,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-22 11:39:09.05
210,AXP0069,0,Y,NA,0,25,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-22 11:39:09.05
211,AXP0070,28,Y,Mean                ,28,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
212,AXP0071,7,Y,Mean                ,7,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
213,AXP0075,18,Y,Mean                ,18,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
214,AXP0076,11,Y,Mean                ,11,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
215,AXP0080,27,Y,Mean                ,27,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
216,AXP0086,0,Y,NA,0,25,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-22 11:39:09.053
217,AXP0087,14,Y,Mean                ,14,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
218,AXP0089,0,Y,NA,0,25,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-22 11:39:09.053
219,AXP0090,0,Y,NA,0,25,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-22 11:39:09.053
220,AXP0092,0,Y,NA,0,25,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-22 11:39:09.053
221,AXP0095,0,Y,NA,0,25,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-22 11:39:09.057
222,AXP0096,0.05,Y,Mean                ,0.1,6,0,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
223,AXP0097,0.25,Y,NA,0.25,25,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-22 11:39:09.057
224,AXP0101,3.25,Y,Mean                ,3,6,3.5,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
225,AXP0102,10,Y,Mean                ,10,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
226,AXP0105,26,Y,Mean                ,26,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
227,AXP0106,4,Y,Mean                ,4,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
228,AXP0107,19,Y,Mean                ,19,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
229,AXP0108,19,Y,Mean                ,19,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
230,AXP0109,2.25,Y,NA,2.25,25,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-22 11:39:09.057
231,AXP0123,9,Y,Mean                ,9,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
232,AXP0124,12,Y,Mean                ,12,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
233,AXP0125,0.25,Y,NA,0.25,25,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-22 11:39:09.057
234,AXP0126,9,Y,Mean                ,9,6,9,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
235,AXP0128,0.75,Y,NA,0.75,25,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-22 11:39:09.057
236,AXP0130,16,Y,Mean                ,16,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
237,AXP0146,11,Y,Mean                ,11,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
238,AXP0148,0.5,Y,NA,0.5,25,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-22 11:39:09.06
239,AXP0150,29,Y,Mean                ,29,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
240,AXP0152,18,Y,Mean                ,18,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
241,AXP0153,2,Y,Mean                ,2,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
242,AXP0154,20,Y,Mean                ,20,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
243,AXP0178,1,Y,NA,1,25,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-22 11:39:09.06
244,AXP0179,0.5,Y,NA,0.5,25,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-22 11:39:09.06
245,AXP0183,12,Y,Mean                ,12,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
246,AXP0184,16,Y,Mean                ,16,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
247,AXP0185,3,Y,Mean                ,3,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
248,AXP0188,5,Y,NA,5,25,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-22 11:39:09.06
249,AXP0192,10,Y,Mean                ,9.5,6,10.5,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
250,AXP0197,1.8,Y,Mean                ,1.9,6,1.7,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
251,AXP0207,15.75,Y,Mean                ,11.5,6,20,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
252,AXP0240,14,Y,Mean                ,14,20,14,21,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
253,AXP0246,2.08333333333333,Y,Mean                ,2.16666666666667,20,2,21,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
254,AXP0248,6.66666666666667,Y,Mean                ,6.66666666666667,20,6.66666666666667,21,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
255,AXP0249,10.2083333333333,Y,Mean                ,10.75,20,9.66666666666667,21,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
256,AXP0250,12.4166666666667,Y,Mean                ,13.5,20,11.3333333333333,21,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
257,AXP0254,5,Y,Mean                ,5,20,5,21,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
258,AXP0262,11.25,Y,Mean                ,11.5,20,11,21,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
259,AXP0267,11.2083333333333,Y,Mean                ,10.75,20,11.6666666666667,21,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
260,AXR0016,3.5,Y,Mean                ,2.33333333333333,24,4.66666666666667,19,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-15
261,BAH0067,1.91666666666667,Y,NA,1.75,25,2.25,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-22 11:05:35.253
262,BAH0069,6,Y,Mean                ,6,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
263,BAH0070,10,Y,Mean                ,10,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
264,BAS0005,4.66666666666667,Y,Mean                ,3.66666666666667,20,5.66666666666667,21,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
265,BAS0115,0,Y,Consensus           ,0,20,0,22,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
266,BCC0004,5,Y,Mean                ,5,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
267,BCC0066,1,Y,NA,1,9,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-21 17:22:07.84
268,BCO0001     ,12,Y,NA,12,20,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
269,BCO0002,2.33333333333333,Y,Mean                ,4,20,4.3,21,2,24,2.66666666666667,19,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
270,BCO0003,0,Y,Consensus           ,0,20,0,22,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
271,BDJ0011,13.2916666666667,Y,Mean                ,14.25,20,12.3333333333333,21,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
272,BDJ0012,15.375,Y,Mean                ,16.75,20,14,21,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
273,BDJ0013,16.9166666666667,Y,Mean                ,18.5,20,15.3333333333333,21,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
274,BDJ0014,15,Y,Mean                ,17.6666666666667,20,12.3333333333333,21,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
275,BDJ0015,10.5,Y,Mean                ,10.3333333333333,20,10.6666666666667,21,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
276,BDJ0018,7.66666666666667,Y,Mean                ,6.66666666666667,20,8.66666666666667,21,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
277,BDJ0020,14.6666666666667,Y,Mean                ,16,20,13.3333333333333,21,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
278,BDJ0022,9.83333333333333,Y,Mean                ,9.33333333333333,20,10.3333333333333,21,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
279,BDJ0024,16,Y,Mean                ,18.3333333333333,20,13.6666666666667,21,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
280,BDJ0026,0.25,Y,Mean                ,0.25,20,0.25,21,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
281,BDJ0048,15.8333333333333,Y,Mean                ,16,20,15.6666666666667,21,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
282,BDJ0049,2.85416666666667,Y,Mean                ,3.375,20,2.33333333333333,21,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
283,BDJ0050,2.91666666666667,Y,Mean                ,2.83333333333333,20,3,21,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
284,BDJ0052,12.5833333333333,Y,Mean                ,13.5,20,11.6666666666667,21,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
285,BDJ0055,1.875,Y,Mean                ,1.83333333333333,20,1.91666666666667,21,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
286,BDJ0056,3.5,Y,Mean                ,3.33333333333333,20,3.66666666666667,21,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
287,BDJ0057,15.75,Y,Mean                ,16.5,20,15,21,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
288,BDJ0058,13.0416666666667,Y,Mean                ,13.75,20,12.3333333333333,21,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
289,BDJ0061,13,Y,NA,13,NA,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-22 12:45:29.223
290,BDJ0064,14.7083333333333,Y,Mean                ,16.75,20,12.6666666666667,21,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
291,BDJ0065,13,Y,Mean                ,13.3333333333333,20,12.6666666666667,21,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
292,BDJ0066,23,Y,Mean                ,23,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
293,BDJ0067,13,Y,Mean                ,13,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
294,BDJ0070,18,Y,Mean                ,18,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
295,BDJ0076,15,Y,Mean                ,15,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
296,BDJ0082,7,Y,Mean                ,7,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
297,BDJ0104,14,Y,Mean                ,14,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
298,BDJ0105,36,Y,Mean                ,36,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
299,BDJ0107,4,Y,Mean                ,4,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
300,BDJ0108,4,Y,Mean                ,4,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
301,BDJ0109,5,Y,Mean                ,5,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
302,BDJ0113,7,Y,Mean                ,7,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
303,BDJ0115,14,Y,Mean                ,14,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
304,BDJ0116,4.5,Y,Mean                ,4.5,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
305,BDJ0117,16,Y,Mean                ,16,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
306,BDJ0119,7,Y,Mean                ,7,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
307,BDJ0122,5,Y,Mean                ,4,6,6,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
308,BDJ0124,12,Y,Mean                ,12,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
309,BDJ0129,14.5,Y,Mean                ,16,6,13,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
310,BDJ0145,14.5,Y,Mean                ,13,6,16,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
311,BDJ0147,8,Y,Mean                ,8,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
312,BDJ0149,9,Y,Mean                ,8,6,10,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
313,BDJ0150,0.45,Y,Mean                ,0.4,6,0.5,9,0.3,9,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
314,BDJ0151,2.75,Y,Mean                ,2.5,6,3,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
315,BDJ0152,1.6,Y,Mean                ,1.7,6,1.5,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
316,BDJ0154,19,Y,Mean                ,18,6,20,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
317,BDJ0156,9.75,Y,Mean                ,9.5,6,10,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
318,BDJ0157,17,Y,Mean                ,17,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
319,BDJ0158,12.5,Y,Mean                ,12,6,13,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
320,BDP0003,9,Y,Mean                ,9,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
321,BDP0006,4,Y,Mean                ,4,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
322,BDP0007,7.25,Y,Mean                ,6,6,8.5,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
323,BDP0008,4,Y,Mean                ,4,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
324,BDP0009,16,Y,Mean                ,16,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
325,BDP0010,27,Y,Mean                ,27,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
326,BDP0021,3.75,Y,Mean                ,3.5,6,4,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
327,BDP0029,11,Y,NA,11,NA,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-22 12:45:29.223
328,BDP0030,11,Y,Mean                ,7.66666666666667,20,14.3333333333333,21,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
329,BDP0031,10.0416666666667,Y,Mean                ,9.75,20,10.3333333333333,21,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
330,BDP0032,17.4583333333333,Y,Mean                ,19.25,20,15.6666666666667,21,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
331,BDP0033,19.7083333333333,Y,Mean                ,21.75,20,17.6666666666667,21,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
332,BDP0034,12.5,Y,Mean                ,14,20,11,21,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
333,BDP0037,0,Y,NA,0,25,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-22 11:39:09.06
334,BDP0040,0,Y,NA,0,25,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-22 11:39:09.06
335,BDP0049,4,Y,NA,4,9,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-21 17:22:07.84
336,BDP0051,1,Y,NA,1,9,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-21 17:22:07.84
337,BGB0061,23,Y,Mean                ,23,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
338,BGB0083,4.25,Y,Mean                ,5,6,3.5,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
339,BGB0084,16.25,Y,Mean                ,12.5,6,20,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
340,BGB0088,4,Y,Mean                ,4,6,4,18,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
341,BGB0093,3.9,Y,Mean                ,4,6,3.8,18,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
342,BGB0098,16.5,Y,Mean                ,17,6,16,18,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
343,BGB0099,7,Y,Mean                ,7,6,7,18,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
344,BGT0001,18,Y,Mean                ,18,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
345,BGT0002,33,Y,Mean                ,33,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
346,BGT0003,19,Y,Mean                ,19,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
347,BGT0011,15,Y,Mean                ,15,6,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
348,BH091009.01,34,Y,Pooled Mean         ,36.3333333333333,24,30.5,19,NA,NA,NA,NA,2016-11-09 14:49:53.36,Kerri.Danil,2016-11-09 14:32:29.27
349,BJB0001,2.5,Y,Mean: ReaderID_1 & 2,3,6,2,9,3.1,1,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
350,BJB0002,9.7,Y,NA,9.7,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
351,BJB0003,14.5,Y,Mean: ReaderID_1 & 2,15,6,14,18,7.6,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
352,BJB0004,7.6,Y,NA,7.6,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
353,BJB0005,12.5,Y,Mean: ReaderID_1 & 2,12,6,13,9,7.8,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
354,BJB0006,5.25,Y,Mean: ReaderID_1 & 2,5.5,6,5,9,5.8,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
355,BJB0007,6.5,Y,Mean: ReaderID_1 & 2,7,6,6,9,6.6,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
356,BJB0014,8.8,Y,NA,8.8,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
357,BJB0015,1.8,Y,Mean                ,1.6,6,2,9,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
358,BJB0016,10.75,Y,Mean: ReaderID_1 & 2,10.5,6,11,9,7.8,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
359,BJB0017,3.95,Y,Mean: ReaderID_1 & 2,4.4,6,3.5,18,6.6,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
360,BJB0018,12,Y,Mean: ReaderID_1 & 2,11,6,13,9,7.8,4,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
361,BJB0019,6.6,Y,NA,6.6,4,NA,NA,NA,NA,NA,NA,2016-02-03 10:49:43.103,Susan.Chivers,2014-05-14
